45,97.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5
46,1.75,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1
47,8.5,-0.03,0,0,-0.03,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1
48,3,-0.09,0,0,-0.09,0,0,0,0,394.1156198,112.3869671,224.7739342,224.7739342,0,0,0,112.3869671,0,0,32.69197045,329.3559802,1
49,2.5,-0.08,0,0,-0.08,0,0,0,0,318.1619799,102.9745172,205.9490344,205.9490344,0,0,0,102.9745172,0,0,32.69197045,310.5310804,1
50,9.5,-0.09,0,0,-0.09,0,0,0,0,314.2034508,111.4802755,222.9605509,222.9605509,0,0,0,111.4802755,0,0,32.69197045,327.5425969,1
51,97.5,0,0,-0.16,0,0,-0.16,0,0,144.0939004,0,0,0,0,36.23374097,72.46748195,0,0,36.23374097,20.25598522,163.5535427,0
52,97.5,0,0,-0.12,0,0,-0.12,0,0,204.1878008,0,0,0,0,73.46217037,146.9243407,0,0,73.46217037,20.25598522,238.0104015,0
53,97.5,0,0,-0.15,0,0,-0.15,0,0,256.2191009,0,0,0,0,95.69768187,191.3953637,0,0,95.69768187,20.25598522,282.4814245,0
54,98,0,0,-0.09,0,0,-0.09,0,0,272.1565006,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,20.25598522,279.4546413,0
55,2.5,0,0,0,-0.17,0,0,-0.15,0,192.1514153,30.36444165,51.93865635,51.93865635,0,0,0,21.5742147,0,0,84.57992612,208.408658,0.5
56,0.86,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5
57,3,0.01,0,0,-0.17,0,0,-0.15,0,206.1670653,47.66042687,69.23464157,69.23464157,0,0,0,21.5742147,0,0,84.57992612,225.7046432,0.5
58,0.4,0,0,0,-0.17,0,0,-0.15,0,234.1983655,82.25239732,103.826612,103.826612,0,0,0,21.5742147,0,0,84.57992612,260.2966137,0.5
59,6.75,0.45,0,0,-0.17,0,0,-0.15,0,220.1463299,53.81419488,75.38840957,75.38840957,0,0,0,21.5742147,0,0,84.57992612,231.8584112,0.5
60,2,0.26,-0.17,0,0.26,0,0,-0.17,1,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
61,2,0.26,-0.17,0,0.26,0,0,-0.17,1,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
62,3.5,0.26,-0.17,0,0.26,0,0,-0.17,1,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
